STUD_ID|CPNT_TYP_ID|CPNT_ID|REV_DTE|CMPL_STAT_ID|COMPL_DTE|COMPL_DTE_TIMEZONE|LST_UPD_USR|GRADE|REV_NUM|CREDIT_HRS|CPE_HRS|CONTACT_HRS|TOTAL_HRS|INST_N:00 AME|COMMENTS|ES_USER_N:00 AME|ESIG_MEANING_CODE_ID|ESIG_MESSAGE|SCHD_ID|INCLUDE_IN_GOVT_REPORTING|PROGR:00 AM1_2483_ID|PROGR:00 AM1_HRS|PROGR:00 AM1_TRAINING_FUNDING_ID|PROGR:00 AM1_HOURS_DURING_WORK|HOURS_OUTSIDE_OF_WORK|PROGR:00 AM2_2483_ID|PROGR:00 AM2_HRS|PROGR:00 AM2_TRAINING_FUNDING_ID|PROGR:00 AM2_HOURS_DURING_WORK|PROGR:00 AM2_HOURS_OUTSIDE_OF_WORK|PROGR:00 AM3_2483_ID|PROGR:00 AM3_HRS|PROGR:00 AM3_TRAINING_FUNDING_ID|PROGR:00 AM3_HOURS_DURING_WORK|PROGR:00 AM3_HOURS_OUTSIDE_OF_WORK|HOURLY_RATE|HOURLY_RATE_CURRENCY|LGL_ENTITY_2483_ID|EMP_CLASS_2483_ID|TRAINING_ACTION_CATEGORY_ID|TRAINING_PURPOSE_ID|ADJUSTED_HOURLY_RATE|ADJUSTED_HOURLY_RATE_CURRENCY|!##!
PSchneider|Sesión|067ae9c1-d7a5-4eb6-aef1-32a2dd049c8f||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
PSchneider|Sesión|dde08c99-1a0a-45b2-ac9f-3e60c9271905||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
pspada@csod.com|Prueba|b87a4060-818d-4d3a-9f98-147b2db90f0b||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
pspada@csod.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
pspada58@outlook.com|Prueba|b87a4060-818d-4d3a-9f98-147b2db90f0b||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
pspada58@outlook.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
pthomas|Clase en lC-nea|865a3264-4b09-48c8-b03f-939a9e231a1d||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
pthomas|Clase en lC-nea|5970a483-7bbf-4691-bfa3-c7eaf471044e||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
pthomas|Material|5fdaf94e-988a-4c6c-834d-535872c5aeb8||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
pverma|Clase en lC-nea|6622d4c7-5aef-442a-86ff-2d9eb768779b||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
pverma|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
pwinn|Evento|844862c1-4241-4a96-aba1-ba198bac366f||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
pwinn|Material|5fdaf94e-988a-4c6c-834d-535872c5aeb8||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
pwinn|Prueba|43a03303-9830-439a-b099-3779b886d681||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
pwinn|Prueba|9cec448c-4afd-48e9-a004-7476839b3530||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
pwinn|Sesión|88b54e51-5ef5-4e9a-9b79-d577c27f90d6||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
qdUx83WJXu|Prueba|b87a4060-818d-4d3a-9f98-147b2db90f0b||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
qdUx83WJXu|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
ra@gmail.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
ra@gmail.com|Prueba|3bd7fccb-5589-40be-a4df-7bb2617f8f69||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
ra@gmail.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
ra@gmail.com|Prueba|c0376302-980c-44ac-955a-f6f08aa2bb52||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
racharya@demo.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
racharya@demo.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
racharya@demo.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
racharya@demo.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
racharya@demo.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
racharya@demo.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rberger@demo.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rberger@demo.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rberger@demo.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rberger@demo.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rberger@demo.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rberger@demo.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rberger@demo.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rberger@demo.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rberger@demo.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rberger@demo.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rberger@demo.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rberger@demo.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rberger@demo.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rberger@demo.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rberger@demo.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rberger@demo.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RBuchanan|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RBuchanan|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RBuchanan|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RBuchanan|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RBuchanan|Sesión|067ae9c1-d7a5-4eb6-aef1-32a2dd049c8f||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RCamden|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RCamden|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RCamden|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RCamden|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RCamden|Sesión|067ae9c1-d7a5-4eb6-aef1-32a2dd049c8f||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rcarter|Clase en lC-nea|6622d4c7-5aef-442a-86ff-2d9eb768779b||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rcarter|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rcasciano@csod.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rcasciano@csod.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rdoran|Clase en lC-nea|e6f62b67-3bc2-44a8-ad5f-249c17bb73d0||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rdoran|Clase en lC-nea|5970a483-7bbf-4691-bfa3-c7eaf471044e||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rdoran|Evento|d85aed90-393a-4fae-98d9-71e2fcd374ce||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rdoran|Material|b0c4f49e-d4e2-4532-ba2c-2f6da2958cc5||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rdoran|Sesión|3d67e869-1b17-4697-96f9-c3d364a5c117||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rgiles|Clase en lC-nea|6bd22d75-ce03-42b6-83f7-c5aa999a413c||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rgiles|Material|5fdaf94e-988a-4c6c-834d-535872c5aeb8||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rhill|Clase en lC-nea|865a3264-4b09-48c8-b03f-939a9e231a1d||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rhill|Clase en lC-nea|5970a483-7bbf-4691-bfa3-c7eaf471044e||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rhill|Evento|d85aed90-393a-4fae-98d9-71e2fcd374ce||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rhill|Evento|844862c1-4241-4a96-aba1-ba198bac366f||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rhill|Material|5fdaf94e-988a-4c6c-834d-535872c5aeb8||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rhill|Material|924579e0-75b3-4613-8c1f-8f71927ebab9||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rhill|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rhill|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rhill|Sesión|20afd402-1826-4195-aac3-2ad53b4eb70b||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rhill|Sesión|55d51db6-2d7e-4f87-b6c6-30fea58c97ee||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rholt|Material|5fdaf94e-988a-4c6c-834d-535872c5aeb8||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rholt|Material|924579e0-75b3-4613-8c1f-8f71927ebab9||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RJackson|Clase en lC-nea|14f23fe6-9adc-4fc3-b554-30cc630a0c40||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RJackson|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RJackson|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RJackson|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RJackson|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RJackson|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RJackson|Sesión|067ae9c1-d7a5-4eb6-aef1-32a2dd049c8f||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rjenkins@demo.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rjenkins@demo.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rkapur|Clase en lC-nea|14f23fe6-9adc-4fc3-b554-30cc630a0c40||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rkapur|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rkelly|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rkelly|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rkelly|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rkelly|Sesión|067ae9c1-d7a5-4eb6-aef1-32a2dd049c8f||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rkopp|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rkopp|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rkopp|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rkopp|Evento|d85aed90-393a-4fae-98d9-71e2fcd374ce||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rkopp|Evento|844862c1-4241-4a96-aba1-ba198bac366f||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rkopp|Prueba|99433bd2-af6e-49ed-a158-8827601f5449||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rkopp|Prueba|649b2430-2c01-4190-9cab-cab1bf4dba1b||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rkopp|Prueba|161e97aa-917e-4b25-8766-db6713e11013||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rkopp|Sesión|067ae9c1-d7a5-4eb6-aef1-32a2dd049c8f||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rkopp|Sesión|ab497d4e-0901-451b-ae4f-a7fad8badc50||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rkopp|Sesión|88b54e51-5ef5-4e9a-9b79-d577c27f90d6||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rlewis|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rlewis|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rlewis|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rlewis|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rlewis|Evento|844862c1-4241-4a96-aba1-ba198bac366f||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rlewis|Material|924579e0-75b3-4613-8c1f-8f71927ebab9||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rlewis|Sesión|55d51db6-2d7e-4f87-b6c6-30fea58c97ee||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rlewis|Sesión|067ae9c1-d7a5-4eb6-aef1-32a2dd049c8f||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rmartin|Clase en lC-nea|c12208b4-b876-4bca-9ef2-4efd0836cbcb||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rmartin|Clase en lC-nea|5970a483-7bbf-4691-bfa3-c7eaf471044e||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rmartin|Evento|d85aed90-393a-4fae-98d9-71e2fcd374ce||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rmartin|Material|924579e0-75b3-4613-8c1f-8f71927ebab9||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rmartin|Nota|e9872e18-919e-434b-9b4a-0a20d8094394||Nota-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rmartin|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rmartin|Sesión|58dfd68f-5acb-4d39-a45a-1482712c63d0||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
robertodinero|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
robertodinero|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
robertodinero|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
robertodinero|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
robertodinero|Sesión|067ae9c1-d7a5-4eb6-aef1-32a2dd049c8f||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RPorto|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RPorto|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RPorto|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RPorto|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RPorto|Sesión|067ae9c1-d7a5-4eb6-aef1-32a2dd049c8f||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rpoulin89@yahoo.com|Prueba|96eb7cf3-917d-4aae-acc3-05a91733434e||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rpoulin89@yahoo.com|Prueba|8a30d3b9-a265-4afc-a87f-28bc7276e1d1||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rpoulin89@yahoo.com|Prueba|320ea1b8-e27f-4212-9bb7-b08aa132df14||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RReele|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RReele|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RReele|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RReele|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RReele|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RReele|Sesión|067ae9c1-d7a5-4eb6-aef1-32a2dd049c8f||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rs@gmail.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rs@gmail.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rstax|Clase en lC-nea|5970a483-7bbf-4691-bfa3-c7eaf471044e||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rstax|Evento|35d7308a-6423-4eeb-b909-3982955d960c||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rstax|Sesión|f2e2045c-e6a4-48ae-b7f1-75d3bbe893b2||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rtocher|Clase en lC-nea|5970a483-7bbf-4691-bfa3-c7eaf471044e||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rtocher|Material|924579e0-75b3-4613-8c1f-8f71927ebab9||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
rwheeler|Clase en lC-nea|26695fc4-896d-4768-a4f2-3838f8801a70||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RWilson|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RWilson|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RWilson|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
RWilson|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
